date,content
2026-03-14,"■ 주요 뉴스: 이란 사태, 미국 강경 발언 이어지며 분쟁 장기화 및 고유가 우려 확대 ○ 미국 `25.4분기 GDP 성장률 잠정치, 속보치의 절반 수준인 0.7%로 하향 ○ 미국 1월 근원 PCE 인플레이션, 전월 3.0%3.1%(yoy)로 상승 ○ 유로존 1월 산업생산, 예상치(+1.3%) 밑돌며 전년동월비 1.2% 감소 ■ 국제금융시장: 이란 사태 장기화 우려, 유가 상승, 미국 성장률 하향 조정 등이 영향 주가 하락[-0.6%], 달러화 강세[+0.8%], 금리 상승[+2bp] ○ 주가: 미국 SP500지수는 고유가 우려, GDP성장률 둔화 등으로 하락 유로 Stoxx600지수는 중동 사태, 산업생산 감소 등으로 0.5% 하락 ○ 환율: 달러화지수는 중동사태 장기화 우려에 안전자산 선호가 지속되며 상승 유로화와 엔화 가치는 각각 0.8%, 0.2% 하락 ○ 금리: 미국 10년물 국채금리는 고유가 및 인플레이션 확대 우려에 상승 독일 국채금리도 인플레이션 압력 확대 가능성을 반영하며 3bp 상승 ※ 뉴욕 1M NDF 종가 1,502.5원(스왑포인트 감안 시 1,503.8원. 0.67% 상승). 한국 CDS 상승"
2026-03-13,"■ 주요 뉴스: 미국, 유가보다 이란 핵무기 보유 저지가 중요. 이란은 호르무즈 봉쇄 강조 ○ 미국 주간 신규실업급여, 전주비 감소. 금융기관 사모대출에 대한 우려 지속 ○ 중국 전인대, 15차 5개년 계획 승인. 민족단결촉진법 제정안도 가결 ○ 일본은행 우에다 총재, 경제 및 물가 전망의 현실화 여부 고려하여 정책 결정 ■ 국제금융시장: 미국은 이란 전쟁 장기화 가능성, 유가 급등 등으로 위험자산 선호 약화 주가 하락[-1.5%], 달러화 강세[+0.5%], 금리 상승[+3bp] ○ 주가: 미국 SP500지수는 중동 긴장 고조 및 사모대출 불안 등으로 하락 유로 Stoxx600지수는 高유가로 인한 인플레이션 우려 등으로 0.6% 하락 ○ 환율: 달러화지수는 유가 변동성 확대 등에 따른 안전자산 선호 강화 등이 배경 유로화와 엔화 가치는 각각 0.5%, 0.3% 하락 ○ 금리: 미국 10년물 국채금리는 인플레이션 압력 강화, 주간 고용지표 호조 등이 원인 독일은 물가 억제를 위한 ECB 금리인상 가능성 등으로 3bp 상승 ※ 뉴욕 1M NDF 종가 1492.0원(스왑포인트 감안 시 1493.2원, 0.81% 상승). 한국 CDS 상승"
2026-03-12,"■ 주요 뉴스: 미국 트럼프, 전쟁은 곧 종료. 이란의 항전 지속되고 IEA는 비축유 방출 결정 ○ 미국 2월 소비자물가 상승률, 전월비 보합. 이란 전쟁으로 인플레이션 우려 여전 ○ G7, 러시아 제재 유지에 합의. ECB 인사들의 금리인상 관련 의견은 상이 ○ 일본, 17개 성장분야 선정하여 집중 투자. 인도는 외국인 투자 규정 완화 ■ 국제금융시장: 미국은 2월 소비자물가 예상치 부합, 국제유가 불안 등이 영향 주가 하락[-0.1%], 달러화 강세[+0.4%], 금리 상승[+7bp] ○ 주가: 미국 SP500지수는 高유가 장기화 가능성, 국채금리 상승 등으로 하락 유로 Stoxx600지수는 이란 전쟁發 에너지 공급 혼란 등으로 0.6% 하락 ○ 환율: 달러화지수는 국제유가 반등에 따른 안전자산 선호 강화 등으로 상승 유로화와 엔화 가치는 각각 0.4%, 0.6% 하락 ○ 금리: 미국 10년물 국채금리는 인플레이션 압력 증가 우려 등으로 상승 독일은 ECB 통화정책의 매파적 성향이 강화될 수 있다는 전망 등으로 10bp 상승 ※ 뉴욕 1M NDF 종가 1478.3원(스왑포인트 감안 시 1479.6원, 0.89% 상승). 한국 CDS 강보합"
2026-03-11,"■ 주요 뉴스: 미국 백악관, 목표 달성 시 전쟁 종료. 이란은 항전 및 호르무즈 봉쇄 의지 천명 ○ ECB 주요 인사, 이란 전쟁 불구 금리 조정 신중할 필요. 독일 1월 수출은 감소 ○ 중국 1~2월 수출, 전년동기비 큰 폭 증가. 인민은행 총재는 强위안 지지 ○ 일본은행 나카무라 이사, 국채매입 축소 규모는 당분간 계획대로 추진 ■ 국제금융시장: 미국은 이란 전쟁 조기 종식 기대와 호르무즈 해협 불확실성 등이 영향 주가 하락[-0.2%], 달러화 약세[-0.3%], 금리 상승[+6bp] ○ 주가: 미국 SP500지수는 유가 급락 불구 여전한 호르무즈 해협 불안 등으로 하락 유로 Stoxx600지수는 유가 하락에 따른 인플레이션 완화 기대 등으로 1.9% 상승 ○ 환율: 달러화지수는 전쟁 조기 종식 기대, 차익 매물 출회 등으로 하락 유로화와 엔화 가치는 모두 0.2% 하락 ○ 금리: 미국 10년물 국채금리는 대규모 회사채(Amazon) 공급 전망 등이 배경 독일은 인플레이션 우려 완화, ECB 금리동결 전망 등으로 2bp 하락 ※ 뉴욕 1M NDF 종가 1472.0원(스왑포인트 감안 시 1473.3원, 0.27% 상승). 한국 CDS 하락"
2026-03-10,"■ 주요 뉴스: 미국 트럼프, 전쟁은 거의 종료. G7은 비축유 방출 논의했고 유가는 하락 ○ 유로존 3월 Sentix 투자자신뢰, 전월비 하락. 투자은행들은 ECB 금리 인상도 예상 ○ 중국 1월 소비자물가 상승률, 3년 만에 최고. 생산자물가는 하락세 약화 ○ 일본 다카이치 총리, 고유가 대책 마련할 방침. 1월 실질임금은 전년비 상승 ■ 국제금융시장: 미국은 트럼프의 전쟁 조기 종료 가능성 시사, G7 비축유 논의 등이 영향 주가 상승[+0.8%], 달러화 약세[-0.3%], 금리 하락[-4bp] ○ 주가: 미국 SP500지수는 이란 전쟁 장기화 우려 완화, 유가 안정 등으로 상승 유로 Stoxx600지수는 0.6% 하락. 원유 공급 개선 기대 등으로 장초반 낙폭 축소 ○ 환율: 달러화지수는 G7 비축유 방출 논의 보도 등으로 유가 진정되며 하락 유로화와 엔화 가치는 각각 0.2%, 0.1% 상승 ○ 금리: 미국 10년물 국채금리는 인플레이션 압력 약화 가능성 등으로 하락 독일은 미국 국채시장의 영향 등으로 약보합 ※ 뉴욕 1M NDF 종가 1460.5원(스왑포인트 감안 시 1461.7원, 2.26% 하락). 한국 CDS 상승"
2026-03-09,"■ 주요 뉴스: 미국 트럼프, 이란에 대한 공격 확대 시사. 이란은 차기 지도자로 강경파 선출 ○ 미국 2월 근원 소비자물가, 상승세 둔화 예상. 물가 상승 우려 완화 여부는 불확실 ○ 연준 주요 인사, 연내 추가 금리인하 가능. 일부 신중한 의견도 피력 ○ 일본 재무상, 필요 시 추가 예산 편성. 일본은행 부총재는 환율의 물가 영향 주목 ■ 국제금융시장(주간): 미국은 이란 전쟁 격화 및 2월 고용 감소 등이 영향 주가 하락[-2.0%], 달러화 강세[+1.4%], 금리 상승[+20bp] ○ 주가: 미국 SP500지수는 중동 분쟁 심화 및 전쟁 장기화 가능성 등으로 하락 유로 Stoxx600지수는 이란 전쟁으로 인한 경기 둔화 우려 등으로 5.6% 하락 ○ 환율: 달러화지수는 지정학적 위기 등으로 안전자산 선호 강화되며 상승 유로화와 엔화 가치는 각각 1.6%, 1.1% 하락 ○ 금리: 미국 10년물 국채 금리는 유가 급등에 따른 인플레이션 불안 고조 등이 배경 독일은 미국 국채시장 영향 등으로 22bp 상승 ※ 원/달러 환율(주간) 2.8% 상승, 한국 CDS 상승"
2026-03-07,"■ 주요 뉴스: 미국 2월 비농업고용자수, 전월비 급감. 스태그플레이션 우려 부각 ○ 미국이스라엘, 對이란 군사 압박 및 공세 격화 ○ 이란, 반격 지속 및 에너지 공급 우려 심화 ○ OracleOpenAI, 텍사스주 데이터센터 건설 계획 중단 ■ 국제금융시장: 미국은 유가 급등 및 고용시장 약화가 영향 주가 하락[-1.3%], 달러화 하락[-0.4%], 금리 보합[+0bp] ○ 주가: 미국 SP500지수는 중동 분쟁 격화 속 2월 고용지표가 부진하며 하락 유로 Stoxx600지수는 지정학 긴장 및 4분기 성장률 하향 조정으로 하락 ○ 환율: 달러화지수는 고용의 예상치 못한 감소에 따른 경기 우려가 커지며 하락 유로화 가치는 0.08% 상승, 엔화 가치는 0.12% 하락 ○ 금리: 미국 10년물 국채금리는 고용 발표 후 낙폭 만회하며 보합 마감 독일은 중동發 따른 유가 상승 등 인플레이션 우려 고조에 상승 ※ 뉴욕 1M NDF 종가 1480.8원(스왑포인트 감안 시 1482.1원, 0.38% 상승). 한국 CDS 상승"
2026-03-06,"■ 주요 뉴스: 이란의 보복 공격, 걸프만 전역으로 확산. 미국의 강경 입장 지속되고 유가는 급등 ○ 미국 주간 신규실업급여 청구, 예상치 하회. 법원은 관세 환급 절차 개시 명령 ○ EU, 역내 생산 강조한 산업가속화법안 공개. ECB 인사들은 금리인하에 신중 ○ 중국 전인대, 금년 성장률 목표 하향. 당국은 휘발유 및 경유 수출 금지를 지시 ■ 국제금융시장: 미국은 중동 정세 불안 증폭, 국제유가 급등 등이 영향 주가 하락[-0.6%], 달러화 강세[+0.3%], 금리 상승[+4bp] ○ 주가: 미국 SP500지수는 이란 전쟁의 주변국 확산 우려 등으로 하락 유로 Stoxx600지수는 중동 위기 고조 등으로 1.3% 하락 ○ 환율: 달러화지수는 양호한 주간 고용지표, 안전자산 선호 강화 등으로 상승 유로화와 엔화 가치는 각각 0.2%, 0.3% 하락 ○ 금리: 미국 10년물 국채금리는 유가 상승에 의한 인플레이션 우려 등이 반영 독일은 에너지 가격 상승에 따른 ECB 금리인하 관측 후퇴 등으로 9bp 상승 ※ 뉴욕 1M NDF 종가 1481.0원(스왑포인트 감안 시 1482.4원, 0.98% 상승). 한국 CDS 하락"
2026-03-05,"■ 주요 뉴스: 미국, 이란 영토 공격 확대. 일부 언론은 이란이 미국에 대화 요청했다고 보도 ○ 미국 재무장관, 금주 글로벌 관세 15%로 인상. 일부 연준 인사는 금리 동결 지지 ○ 미국 2월 ADP 민간고용, 7개월래 최대. ISM 서비스업 PMI는 22년 7월 이후 최고 ○ 중국 전인대, 시진핑 주석은 미국과 협력 확대 기대. 2월 제조업 PMI는 하락 ■ 국제금융시장: 미국은 이란과 협상 가능성, 양호한 2월 경제지표 등으로 위험자산 선호 강화 주가 상승[+0.8%], 달러화 약세[-0.3%], 금리 상승[+4bp] ○ 주가: 미국 SP500지수는 美이란 물밑 접촉설, 고용 호조, 기술주 강세 등으로 상승 유로 Stoxx600지수는 이란 전쟁 장기화 우려 감소 등으로 1.4% 상승 ○ 환율: 달러화지수는 안전자산 선호 약화 등으로 하락 유로화와 엔화 가치는 각각 0.2%, 0.4% 상승 ○ 금리: 미국 10년물 국채금리는 양호한 2월 민간고용 및 서비스업 PMI 등이 반영 독일은 유가 진정으로 인한 물가상승 우려 완화 등으로 약보합 마감 ※ 뉴욕 1M NDF 종가 1461.5원(스왑포인트 감안 시 1462.9원, 0.9% 하락). 한국 CDS 상승"
2026-03-04,"■ 주요 뉴스: 미국 트럼프, 필요 시 호르무즈 해협 유조선 호위. 이란은 협상 가능성 부인 ○ 미국, 국가별 차등관세 발표할 계획. 뉴욕 연은 총재는 하반기 금리인하 예상 ○ 유로존 2월 소비자물가, 상승세 강화. 유가 향방이 인플레이션 전망 좌우할 소지 ○ 일본 총리, 이란 전쟁 장기화 시 추경 검토. 일본은행 관계자는 3월 금리 동결 전망 ■ 국제금융시장: 미국은 이란 전쟁 장기화 우려, 인플레이션 심화 가능성 등이 영향 주가 하락[-1.0%], 달러화 강세[+0.7%], 금리 상승[+2bp] ○ 주가: 미국 SP500지수는 이란 전쟁 장기화 가능성으로 급락했으나 이후 낙폭 축소 유로 Stoxx600지수는 이란 전쟁으로 인한 투자심리 악화 등으로 3.1% 하락 ○ 환율: 달러화지수는 에너지 가격 상승에 따른 금리인하 기대 감소 등이 반영 유로화와 엔화 가치는 각각 0.6%, 0.2% 하락 ○ 금리: 미국 10년물 국채금리는 인플레이션 우려 등으로 상승 독일은 미국 국채시장의 영향 등으로 4bp 상승 ※ 뉴욕 1M NDF 종가 1477.3원(스왑포인트 감안 시 1478.8원, 0.87% 상승). 한국 CDS 상승"
2026-03-03,"■ 주요 뉴스: 미국 트럼프, 목표 달성할 때까지 對이란 전쟁 지속. 이란도 항전 의지 천명 ○ 미국 2월 ISM 제조업 PMI, 소폭 하락. 2월 비농업 고용은 증가세 둔화 예상 ○ 유로존 2월 제조업 PMI(확정치), 확장의 기준 50 상회. ECB 금리인하 전망 후퇴 ○ 일본은행 히미노 부총재, 중동정세 악화에도 금리인상 방침 유지 ■ 국제금융시장: 미국은 이란 전쟁, 인플레이션 심화 가능성 등이 영향 주가 강보합[+0.0%], 달러화 강세[+1.0%], 금리 상승[+10bp] ○ 주가: 미국 SP500지수는 하락 출발 했으나 방산주 중심 저가매수 유입 등으로 강보합 유로 Stoxx600지수는 미국과 이란 전쟁 우려 등을 반영하며 1.6% 하락 ○ 환율: 달러화지수는 지정학적 불확실성에 따른 안전자산 선호 강화 등으로 상승 유로화와 엔화 가치는 각각 1.1%, 0.9% 하락 ○ 금리: 미국 10년물 국채금리는 유가 급등으로 인한 인플레이션 우려 등이 배경 독일은 미국 국채시장과 동일한 이유로 7bp 상승 ※ 뉴욕 1M NDF 종가 1465.7원(스왑포인트 감안 시 1467.2원, 1.87% 상승). 한국 CDS 강보합"
2026-03-02,"■ 주요 뉴스:이스라엘, 미국의 對이란 공습 및 이란의 보복 지속 ○ OPEC+, 4월 일일 20.6만배럴 증산에 합의 ○ OpenAI, 美 국방부와 AI 모델 활용 계약 체결 ○ 美 법무부, 국제무역법원에 관세 환급절차의 4개월 이연을 요청 ■ 국제금융시장(주간) : 미국은 AI 업종 및 이란과의 지정학적 갈등 우려 등이 영향 주가 하락[-0.4%], 달러화 약세[-0.2%], 금리 하락[-15bp] ○ 주가: 미국 SP500지수는 AI 관련 우려로 기술주 중심 매도세가 나타나며 약세 유로 Stoxx600지수는 미국 관세부담 완화 기대 등을 반영하며 강세 ○ 환율: 달러화지수는 대법원의 IEEPA 관세 위법 판결 등의 영향으로 하락 유로화 가치는 0.2% 상승, 엔화 가치는 0.6% 하락 ○ 금리: 미국 10년물 국채금리는 美 관세정책 향방, 미국-이란 협상 등에 주목하며 하락 독일은 경제지표 둔화(3월 GfK 소비자신뢰 -24.7, 예상 -23.0) 등으로 하락 ※ 원/달러 환율(주간) 0.5% 하락, 한국 CDS 상승"
2026-02-28,"■ 주요 뉴스 : 미국 금융주, AI發 고용 불안 및 사모신용 시장 우려 속 매도세 ○ 트럼프 대통령, 연방기관에 Anthropic社 AI의 사용 중단을 지시 ○ 美 정부, 이스라엘 대사관의 일부 철수 승인. 중국은 자국민 이란 철수 권고 ○ 미국 1월 생산자물가지수, 전월 대비 0.5% 상승하며 시장 예상 상회 ■ 국제금융시장 : 미국-이란 긴장, 인플레이션 우려, 사모신용 불안 등이 영향 주가 하락[-0.43%], 달러화 하락[-0.15%], 금리 하락[-7bp] ○ 주가: 미국 3대 지수는 기술주?은행주를 중심으로 하락 유로 Stoxx600지수는 헬스케어 및 식음료 부문이 은행주 부진 상쇄 ○ 환율: 달러화지수는 국채금리 하락으로 약세 압력 유로화는 +0.13%, 엔화는 +0.05% ○ 금리: 미국 10년물 국채금리는 안전자산 선호 영향으로 하락 독일, 영국은 각각 5bp 및 4bp 하락 ※ 뉴욕 1M NDF 종가 1,424.3원(스왑포인트 감안 시 1,425.7원. 0.26% 하락). 한국 CDS 상승"
2026-02-27,"■ 주요 뉴스: 미국 주간 신규실업급여 청구, 예상치 하회. 이란과의 핵 협상은 상당히 진전 ○ 연준 마이런 이사, 연내 4회의 금리인하 필요. IMF는 1회 인하를 예상 ○ ECB 라가르드 총재, 인플레이션 목표 달성 가능. 유로존 1월 기업대출은 둔화 ○ 일본 다카이치 총리, 엔화 환율 주목. 일본은행 다카다 위원은 금리인상 강조 ■ 국제금융시장: 미국은 양호한 주간 신규실업급여 청구, 반도체 관련주 부진 등이 영향 주가 하락[-0.5%], 달러화 강세[+0.1%], 금리 하락[-5bp] ○ 주가: 미국 SP500지수는 Nvidia 등 반도체 중심 기술주 매물 증가 등으로 하락 유로 Stoxx600지수는 헬스케어 및 기술 관련주 약세 등으로 0.1% 하락 ○ 환율: 달러화지수는 예상치 하회한 주간 신규실업급여 청구 등이 반영 유로화는 0.1% 하락, 엔화 가치는 0.2% 상승 ○ 금리: 미국 10년물 국채금리는 안전자산 선호 강화 등으로 하락 독일은 미국 국채시장의 영향 등으로 2bp 하락 ※ 뉴욕 1M NDF 종가 1431.9원(스왑포인트 감안 시 1433.2원, 0.52% 상승). 한국 CDS 상승"
